boro_code,ct2010,crashes_total,prob_per_killed_total,prob_per_injured_total,prob_ped_killed_total,prob_ped_injured_total,prob_cyclist_killed_total,prob_cyclist_injured_total,prob_motorist_killed_total,prob_motorist_injured_total
3,089000,899,0.0011123470522803114,0.3170189098998888,0.0011123470522803114,0.09899888765294772,0.0,0.026696329254727477,0.0,0.19021134593993325
3,089200,1485,0.0013468013468013469,0.32525252525252524,0.0013468013468013469,0.11717171717171718,0.0,0.028282828282828285,0.0,0.17912457912457913
3,089400,452,0.0,0.32079646017699115,0.0,0.06415929203539823,0.0,0.03761061946902655,0.0022123893805309734,0.22566371681415928
3,089600,558,0.0,0.2849462365591398,0.0,0.10215053763440861,0.0,0.01971326164874552,0.0,0.15949820788530467
3,089800,327,0.0,0.26605504587155965,0.0,0.07033639143730887,0.0,0.01834862385321101,0.0,0.1743119266055046
3,090000,1041,0.0009606147934678194,0.2920268972142171,0.0,0.07204610951008646,0.0,0.027857829010566763,0.0009606147934678194,0.19020172910662825
3,090200,614,0.0016286644951140066,0.31433224755700323,0.0016286644951140066,0.08143322475570032,0.0,0.04071661237785016,0.0,0.18566775244299674
3,090600,871,0.001148105625717566,0.2847301951779564,0.001148105625717566,0.11366245694603903,0.0,0.030998851894374284,0.0,0.1446613088404133
3,090800,972,0.00102880658436214,0.2613168724279835,0.0,0.07407407407407407,0.0,0.027777777777777776,0.00102880658436214,0.15946502057613168
3,091000,543,0.0,0.27071823204419887,0.0,0.11049723756906077,0.0,0.03314917127071823,0.0,0.12338858195211787
3,091200,690,0.0,0.3318840579710145,0.0,0.1289855072463768,0.0,0.0391304347826087,0.0,0.16666666666666666
3,091600,806,0.0012406947890818859,0.29652605459057074,0.0012406947890818859,0.08188585607940446,0.0,0.02357320099255583,0.0,0.18982630272952852
3,091800,325,0.003076923076923077,0.2523076923076923,0.003076923076923077,0.055384615384615386,0.0,0.018461538461538463,0.0,0.1723076923076923
3,092000,594,0.0,0.32323232323232326,0.0,0.1026936026936027,0.0,0.018518518518518517,0.0,0.20033670033670034
3,092200,902,0.0011086474501108647,0.26274944567627495,0.0011086474501108647,0.04988913525498891,0.0,0.018847006651884702,0.0,0.19401330376940132
3,092400,1052,0.0009505703422053232,0.25,0.0,0.07034220532319392,0.0009505703422053232,0.030418250950570342,0.0,0.15019011406844107
3,092800,947,0.0021119324181626186,0.293558606124604,0.0010559662090813093,0.057022175290390706,0.0,0.014783526927138331,0.0010559662090813093,0.22069693769799367
3,093000,757,0.002642007926023778,0.27873183619550856,0.0,0.04095112285336856,0.0,0.018494055482166448,0.002642007926023778,0.22060766182298547
3,093200,659,0.0015174506828528073,0.26858877086494687,0.0,0.03490136570561457,0.0,0.02276176024279211,0.0015174506828528073,0.212443095599393
3,093400,471,0.004246284501061571,0.34394904458598724,0.0021231422505307855,0.07006369426751592,0.0021231422505307855,0.01910828025477707,0.0,0.25690021231422505
3,093600,639,0.0,0.30985915492957744,0.0,0.056338028169014086,0.0,0.023474178403755867,0.0,0.2300469483568075
3,093800,530,0.0037735849056603774,0.3264150943396226,0.0,0.04716981132075472,0.0,0.020754716981132074,0.0037735849056603774,0.2528301886792453
3,094401,824,0.0012135922330097086,0.25970873786407767,0.0,0.02669902912621359,0.0,0.007281553398058253,0.0012135922330097086,0.22451456310679613
3,094402,120,0.0,0.3,0.0,0.09166666666666666,0.0,0.03333333333333333,0.0,0.16666666666666666
3,094600,814,0.0,0.3022113022113022,0.0,0.04054054054054054,0.0,0.03194103194103194,0.0,0.22972972972972974
3,095000,824,0.0024271844660194173,0.2949029126213592,0.0012135922330097086,0.05703883495145631,0.0,0.014563106796116505,0.0012135922330097086,0.22451456310679613
3,095400,792,0.0025252525252525255,0.31313131313131315,0.0012626262626262627,0.0707070707070707,0.0012626262626262627,0.016414141414141416,0.0,0.22601010101010102
3,095600,554,0.0018050541516245488,0.2870036101083033,0.0018050541516245488,0.08303249097472924,0.0,0.02888086642599278,0.0,0.17689530685920576
3,095800,610,0.0,0.29180327868852457,0.0,0.03770491803278689,0.0,0.01639344262295082,0.0,0.23934426229508196
3,096000,994,0.004024144869215292,0.20925553319919518,0.0030181086519114686,0.04225352112676056,0.0,0.013078470824949699,0.001006036217303823,0.1529175050301811
3,096200,478,0.0,0.28870292887029286,0.0,0.04602510460251046,0.0,0.027196652719665274,0.0,0.2175732217573222
